stock_name,stock_num,class
EMP88 就業88,EMP88,櫃指數類
GTCI 薪酬指數,GTCI,櫃指數類
GTHD 高殖利,GTHD,櫃指數類
GTSM50 富櫃50,GTSM50,櫃指數類
IR0118 富櫃200報酬指,IR0118,櫃指數類
IR0138 櫃Quality 50報酬指,IR0138,櫃指數類
IR0140 櫃半導體領航報酬指,IR0140,櫃指數類
IR0141 富櫃200報酬日正二,IR0141,櫃指數類
IR0148 櫃ESG成長報酬指,IR0148,櫃指數類
IR0149 櫃ESG電子菁英報酬指,IR0149,櫃指數類
IX0118 富櫃200指,IX0118,櫃指數類
IX0134 櫃永續指,IX0134,櫃指數類
IX0138 櫃Quality 50指,IX0138,櫃指數類
TPCGI 櫃治理,TPCGI,櫃指數類
TWTBI 公債指,TWTBI,櫃指數類
71446P 元太國票24售02,71446P,櫃認售
71447P 瑞基國票24售01,71447P,櫃認售
71448P 力旺元大23售05,71448P,櫃認售
71449P 力旺元大23售06,71449P,櫃認售
71450P 胡連元大23售03,71450P,櫃認售
71451P 博智群益23售01,71451P,櫃認售
71452P 伍豐中信23售01,71452P,櫃認售
71453P 宏捷科國票24售01,71453P,櫃認售
71454P 宜特國票24售03,71454P,櫃認售
71455P 萬潤國票23售01,71455P,櫃認售
71456P 元太元大23售41,71456P,櫃認售
71457P 萬潤元大23售03,71457P,櫃認售
71458P 鈊象元富23售02,71458P,櫃認售
71459P 元太凱基25售08,71459P,櫃認售
71460P 元太元富23售03,71460P,櫃認售
71461P 朋程元富23售01,71461P,櫃認售
71462P 家登凱基23售03,71462P,櫃認售
71463P 鈊象國票24售02,71463P,櫃認售
71464P 元太群益23售14,71464P,櫃認售
71465P 明安群益23售03,71465P,櫃認售
71466P 長聖群益24售01,71466P,櫃認售
71467P 元太元大23售42,71467P,櫃認售
71468P 亞信元大23售03,71468P,櫃認售
71469P 信驊元大23售06,71469P,櫃認售
71470P 頎邦元大23售03,71470P,櫃認售
71471P 驊訊元大23售03,71471P,櫃認售
71472P 中天群益23售05,71472P,櫃認售
71473P 中天群益23售06,71473P,櫃認售
71474P 中美晶群益23售02,71474P,櫃認售
71475P 世界群益25售01,71475P,櫃認售
71476P 鈊象群益23售02,71476P,櫃認售
71477P 精材群益23售02,71477P,櫃認售
71478P 台半凱基24售01,71478P,櫃認售
71479P 同致凱基24售01,71479P,櫃認售
71480P 信驊凱基23售05,71480P,櫃認售
71481P 家登凱基23售04,71481P,櫃認售
71482P 晶宏凱基25售02,71482P,櫃認售
71483P 環球晶凱基24售03,71483P,櫃認售
71484P 驊訊凱基25售01,71484P,櫃認售
71485P 明安國票23售01,71485P,櫃認售
71486P 朋程國票23售02,71486P,櫃認售
71487P 杰力國票24售01,71487P,櫃認售
71488P 台半康和24售01,71488P,櫃認售
71489P 鈊象元大23售07,71489P,櫃認售
71490P 寶雅元大23售05,71490P,櫃認售
71491P 中天統一25售04,71491P,櫃認售
71492P 穩懋富邦25售01,71492P,櫃認售
71493P 元太凱基24售04,71493P,櫃認售
71494P 明安凱基23售02,71494P,櫃認售
71495P 鈊象凱基23售04,71495P,櫃認售
71496P 萬潤凱基23售02,71496P,櫃認售
71497P 網家凱基23售03,71497P,櫃認售
71498P 撼訊凱基24售01,71498P,櫃認售
71499P 台康統一23售11,71499P,櫃認售
71500P 中天群益23售09,71500P,櫃認售
71501P 元太群益23售15,71501P,櫃認售
71502P 台康群益23售04,71502P,櫃認售
71503P 信驊群益23售05,71503P,櫃認售
71504P 驊訊群益23售03,71504P,櫃認售
71505P 同致國票24售01,71505P,櫃認售
71506P 寶雅國票23售03,71506P,櫃認售
71507P 元太元大23售43,71507P,櫃認售
71508P 朋程元大23售07,71508P,櫃認售
71509P 欣銓凱基23售02,71509P,櫃認售
71510P 威剛凱基23售01,71510P,櫃認售
71511P 聯亞凱基24售03,71511P,櫃認售
71512P 台康群益23售05,71512P,櫃認售
71513P 漢磊統一23售02,71513P,櫃認售
71514P 聯亞元富23售02,71514P,櫃認售
71515P 元太元大23售44,71515P,櫃認售
71516P 漢磊元大23售03,71516P,櫃認售
71517P 環球晶元大23售13,71517P,櫃認售
71518P 元太凱基23售12,71518P,櫃認售
71519P 環球晶凱基25售04,71519P,櫃認售
71520P 元太群益23售16,71520P,櫃認售
71521P 漢磊群益23售07,71521P,櫃認售
71522P 漢磊群益23售08,71522P,櫃認售
71523P 元太第一29售01,71523P,櫃認售
71524P 元太中信23售04,71524P,櫃認售
71525P 漢磊凱基25售02,71525P,櫃認售
71526P 岳豐國票23售01,71526P,櫃認售
71527P 明基醫國票23售04,71527P,櫃認售
71528P 智擎國票23售04,71528P,櫃認售
71529P 環球晶國票23售01,71529P,櫃認售
71530P 環球晶國票24售03,71530P,櫃認售
71531P 台半元大23售07,71531P,櫃認售
71532P 明安元大23售04,71532P,櫃認售
71533P 信驊元大23售09,71533P,櫃認售
71534P 鈺創元大23售03,71534P,櫃認售
71535P 漢磊元大23售04,71535P,櫃認售
71536P 家登群益23售01,71536P,櫃認售
71537P 智擎群益23售04,71537P,櫃認售
71538P 環球晶群益23售02,71538P,櫃認售
71539P 聯亞群益23售03,71539P,櫃認售
71540P 中天國票23售09,71540P,櫃認售
71541P 波若威國票24售01,71541P,櫃認售
71542P 鈊象國票23售02,71542P,櫃認售
71543P 元太群益23售17,71543P,櫃認售
71544P 立端群益23售02,71544P,櫃認售
71545P 大樹凱基23售02,71545P,櫃認售
71546P 台半凱基23售04,71546P,櫃認售
71547P 岳豐凱基23售03,71547P,櫃認售
71548P 鈺創凱基24售01,71548P,櫃認售
71549P 大樹元大23售08,71549P,櫃認售
71550P 明安元大23售05,71550P,櫃認售
71551P 精材元大23售03,71551P,櫃認售
71552P 聯亞元大23售06,71552P,櫃認售
71553P 元太群益23售18,71553P,櫃認售
71554P 宣德群益23售01,71554P,櫃認售
71555P 越峰群益23售01,71555P,櫃認售
71556P 鈊象群益23售03,71556P,櫃認售
71557P 明安元富23售02,71557P,櫃認售
71558P 信驊元富23售01,71558P,櫃認售
71559P 廣積元富23售02,71559P,櫃認售
71560P 創惟凱基23售01,71560P,櫃認售
71561P 元太兆豐23售04,71561P,櫃認售
71562P 環球晶富邦23售01,71562P,櫃認售
71563P 元太元大23售46,71563P,櫃認售
71564P 漢磊元大23售07,71564P,櫃認售
71565P 環球晶元大23售14,71565P,櫃認售
71566P 元太凱基23售13,71566P,櫃認售
71567P 波若威凱基23售02,71567P,櫃認售
71568P 榮剛凱基23售02,71568P,櫃認售
71569P 漢磊凱基23售06,71569P,櫃認售
71570P 力旺群益23售05,71570P,櫃認售
71571P 力旺國票23售03,71571P,櫃認售
71572P 廣積國票23售06,71572P,櫃認售
71573P 力旺元大23售08,71573P,櫃認售
71574P 中探針元大26售03,71574P,櫃認售
71575P 金居元大23售04,71575P,櫃認售
71576P 鈊象元大23售09,71576P,櫃認售
71577P 台半元富23售02,71577P,櫃認售
71578P 中探針凱基25售01,71578P,櫃認售
71579P 金居凱基24售01,71579P,櫃認售
71580P 碩禾國票23售01,71580P,櫃認售
71581P 元太群益23售19,71581P,櫃認售
71582P 元太元大23售48,71582P,櫃認售
71583P 聯亞元大23售07,71583P,櫃認售
71584P 金居國票23售02,71584P,櫃認售
71585P 精材元富23售01,71585P,櫃認售
71586P 元太凱基25售10,71586P,櫃認售
71587P 聯亞凱基23售03,71587P,櫃認售
71588P 台半麥證24售01,71588P,櫃認售
71589P 元太第一26售02,71589P,櫃認售
71590P 泰博統一23售01,71590P,櫃認售
71591P 群聯凱基23售05,71591P,櫃認售
71592P 穩懋凱基23售07,71592P,櫃認售
71593P 大樹國票23售06,71593P,櫃認售
71594P 宏捷科國票23售02,71594P,櫃認售
71595P 穩懋國票23售06,71595P,櫃認售
71596P 金居群益23售01,71596P,櫃認售
71597P 穩懋富邦23售02,71597P,櫃認售
71598P 群聯元大23售08,71598P,櫃認售
71599P 宏觀元富26售02,71599P,櫃認售
71600P 智擎國票24售02,71600P,櫃認售
71601P 聯亞國票24售01,71601P,櫃認售
71602P 元太凱基26售02,71602P,櫃認售
71603P 良維凱基26售01,71603P,櫃認售
71604P 元太元大23售50,71604P,櫃認售
71605P 環球晶元富23售02,71605P,櫃認售
71606P 金居元大23售05,71606P,櫃認售
71607P 環球晶元大23售15,71607P,櫃認售
71608P 穩懋元大23售13,71608P,櫃認售
71609P 穩懋元大23售14,71609P,櫃認售
71610P 中美晶國票23售04,71610P,櫃認售
71611P 元太國票23售11,71611P,櫃認售
71612P 威剛國票23售01,71612P,櫃認售
71613P 元太麥證25售01,71613P,櫃認售
71614P 金居群益23售02,71614P,櫃認售
71615P 大樹元大25售01,71615P,櫃認售
71616P 世界元大23售07,71616P,櫃認售
71617P 昇達科元大25售01,71617P,櫃認售
71618P 信驊元大23售12,71618P,櫃認售
71619P 鈊象元大23售10,71619P,櫃認售
71620P 普誠群益24售01,71620P,櫃認售
71621P 威剛元富24售02,71621P,櫃認售
71622P 環球晶元富24售02,71622P,櫃認售
71623P 元太富邦26售01,71623P,櫃認售
71624P 元太元大24售02,71624P,櫃認售
71625P 合晶元大24售03,71625P,櫃認售
71626P 大樹國票24售04,71626P,櫃認售
71627P 金居國票25售01,71627P,櫃認售
71628P 中美晶元富24售02,71628P,櫃認售
71629P 合晶元富27售02,71629P,櫃認售
71630P 朋程元富27售01,71630P,櫃認售
71631P 大樹凱基26售01,71631P,櫃認售
71632P 元太凱基28售02,71632P,櫃認售
71633P 台半凱基24售02,71633P,櫃認售
71634P 合晶凱基24售02,71634P,櫃認售
71635P 金居凱基25售01,71635P,櫃認售
71636P 博智凱基24售01,71636P,櫃認售
71637P 驊訊凱基25售02,71637P,櫃認售
71638P 合晶麥證24售01,71638P,櫃認售
71639P 神準國票24售01,71639P,櫃認售
71640P 中美晶群益24售02,71640P,櫃認售
71641P 合晶群益24售01,71641P,櫃認售
71642P 元太元大24售04,71642P,櫃認售
71643P 群聯元大24售02,71643P,櫃認售
71644P 群聯元大24售03,71644P,櫃認售
71645P 中美晶元富24售03,71645P,櫃認售
71646P 亞信元富24售01,71646P,櫃認售
71647P 穩懋元富24售03,71647P,櫃認售
71648P 家登群益26售01,71648P,櫃認售
71649P 萬泰科群益28售01,71649P,櫃認售
71650P 撼訊群益24售01,71650P,櫃認售
71651P 聯亞群益24售02,71651P,櫃認售
71652P 雙鴻群益28售01,71652P,櫃認售
71653P 合晶國票24售01,71653P,櫃認售
71654P 合晶國票25售01,71654P,櫃認售
71655P 昇達科國票24售02,71655P,櫃認售
71656P 華景電國票24售02,71656P,櫃認售
71657P 點序國票25售02,71657P,櫃認售
71658P 中美晶元大24售04,71658P,櫃認售
71659P 元太元大24售06,71659P,櫃認售
71660P 元太元大24售07,71660P,櫃認售
71661P 威剛元大24售01,71661P,櫃認售
71662P 威剛元大24售02,71662P,櫃認售
71663P 茂達元大24售02,71663P,櫃認售
71664P 台半群益24售01,71664P,櫃認售
71665P 建達國票24售01,71665P,櫃認售
71666P 恒耀國票24售01,71666P,櫃認售
71667P 群聯國票25售01,71667P,櫃認售
71668P 恒耀元富24售03,71668P,櫃認售
71669P 九暘凱基24售03,71669P,櫃認售
71670P 威剛凱基24售01,71670P,櫃認售
71671P 元太元大24售08,71671P,櫃認售
71672P 合晶元大24售04,71672P,櫃認售
71673P 精星元大24售01,71673P,櫃認售
71674P 驊訊元大24售01,71674P,櫃認售
71675P 九暘國票24售01,71675P,櫃認售
71676P 宏捷科國票25售01,71676P,櫃認售
71677P 威剛國票24售01,71677P,櫃認售
71678P 閎康國票24售02,71678P,櫃認售
71679P 環球晶國票24售04,71679P,櫃認售
71680P 群聯康和24售01,71680P,櫃認售
71681P 環球晶元富24售03,71681P,櫃認售
71682P 恒耀凱基24售03,71682P,櫃認售
71683P 元太元大24售10,71683P,櫃認售
71684P 博智元大24售01,71684P,櫃認售
71685P 譜瑞元大24售02,71685P,櫃認售
71686P 威剛群益24售01,71686P,櫃認售
71687P 恒耀群益26售01,71687P,櫃認售
71688P 榮剛元富27售02,71688P,櫃認售
71689P 漢磊元富27售02,71689P,櫃認售
71690P 力旺凱基28售02,71690P,櫃認售
71691P 合晶凱基24售03,71691P,櫃認售
71692P 譜瑞凱基24售01,71692P,櫃認售
71693P 力旺國票24售04,71693P,櫃認售
71694P 精星國票24售01,71694P,櫃認售
71695P 驊訊國票24售01,71695P,櫃認售
71696P 力旺元大24售04,71696P,櫃認售
71697P 力旺元大24售05,71697P,櫃認售
71698P 力旺元大24售06,71698P,櫃認售
71699P 元太元大24售11,71699P,櫃認售
71700P 信驊元大24售03,71700P,櫃認售
71701P 精材元大24售01,71701P,櫃認售
71702P 精材元大24售02,71702P,櫃認售
71703P 精材元大24售03,71703P,櫃認售
71704P 合晶國泰26售01,71704P,櫃認售
71705P 元太元富27售04,71705P,櫃認售
71706P 元太元富27售05,71706P,櫃認售
71707P 胡連元富27售01,71707P,櫃認售
71708P 元太凱基25售11,71708P,櫃認售
71710P 雙鴻凱基29售01,71710P,櫃認售
71711P 大樹群益25售01,71711P,櫃認售
71712P 元太群益24售03,71712P,櫃認售
71713P 台半群益24售02,71713P,櫃認售
71714P 萬潤群益24售01,71714P,櫃認售
71715P 精材群益24售02,71715P,櫃認售
71716P 廣積群益24售01,71716P,櫃認售
71717P 杰力國票25售01,71717P,櫃認售
71718P 鈺創國票24售02,71718P,櫃認售
71719P 漢磊康和24售03,71719P,櫃認售
71720P 元太元大24售12,71720P,櫃認售
71721P 同致元大26售01,71721P,櫃認售
71722P 合晶元大24售05,71722P,櫃認售
71723P 漢磊元大24售01,71723P,櫃認售
71724P 穩懋永豐24售02,71724P,櫃認售
71725P 美琪瑪群益24售02,71725P,櫃認售
71726P 元太元大24售13,71726P,櫃認售
71727P 聯亞元大24售03,71727P,櫃認售
71728P 漢磊凱基25售03,71728P,櫃認售
71729P 穩懋元富24售04,71729P,櫃認售
71730P 合晶凱基26售01,71730P,櫃認售
71731P 宏捷科凱基24售02,71731P,櫃認售
71732P 晶焱凱基24售01,71732P,櫃認售
71733P 六角統一24售01,71733P,櫃認售
71734P 元太國票24售05,71734P,櫃認售
71735P 璟德國票25售01,71735P,櫃認售
71736P 雙鴻國票25售02,71736P,櫃認售
71737P 中美晶元大24售05,71737P,櫃認售
71738P 元太元大24售15,71738P,櫃認售
71739P 六角元大24售02,71739P,櫃認售
71740P 威剛元大24售03,71740P,櫃認售
71741P 家登元大24售02,71741P,櫃認售
71742P 譜瑞群益24售02,71742P,櫃認售
71743P 中美晶凱基24售04,71743P,櫃認售
71744P 六角凱基24售02,71744P,櫃認售
71745P 元太元大24售16,71745P,櫃認售
71746P 聯亞元大24售04,71746P,櫃認售
71747P 合晶永豐25售01,71747P,櫃認售
71748P 威剛凱基24售03,71748P,櫃認售
71749P 宏捷科群益26售01,71749P,櫃認售
71750P 美琪瑪國票24售01,71750P,櫃認售
71751P 晶宏國票25售02,71751P,櫃認售
71752P 廣積國票24售01,71752P,櫃認售
71753P 藏壽司國票24售01,71753P,櫃認售
71754P 群聯麥證24售01,71754P,櫃認售
71755P 元太元大24售17,71755P,櫃認售
71756P 環球晶元大24售03,71756P,櫃認售
71757P 雙鴻元大24售01,71757P,櫃認售
71758P 譜瑞元大24售10,71758P,櫃認售
71759P 元太統一24售05,71759P,櫃認售
71760P 元太第一25售02,71760P,櫃認售
71761P 智擎國票25售01,71761P,櫃認售
71762P 漢磊元大24售02,71762P,櫃認售
71763P 漢磊元大24售03,71763P,櫃認售
71764P 雙鴻元大24售02,71764P,櫃認售
71765P 寶雅群益24售01,71765P,櫃認售
71766P 元太凱基24售08,71766P,櫃認售
71767P 金居凱基24售02,71767P,櫃認售
71768P 群聯凱基24售06,71768P,櫃認售
71769P 台半康和25售01,71769P,櫃認售
71770P 大宇資群益26售01,71770P,櫃認售
71771P 合晶元大26售01,71771P,櫃認售
71772P 晶宏元大24售03,71772P,櫃認售
71773P 雙鴻元大24售03,71773P,櫃認售
71774P 驊訊元大27售01,71774P,櫃認售
71775P 欣銓國票25售01,71775P,櫃認售
71776P 譜瑞元富24售03,71776P,櫃認售
71777P 元太凱基26售04,71777P,櫃認售
71778P 信驊凱基25售05,71778P,櫃認售
71779P 創惟凱基25售02,71779P,櫃認售
71780P 亞信群益24售01,71780P,櫃認售
71781P 建達群益24售02,71781P,櫃認售
71782P 茂達群益24售01,71782P,櫃認售
71783P 鈺創元富24售02,71783P,櫃認售
71784P 元太群益24售07,71784P,櫃認售
71785P 元太凱基25售12,71785P,櫃認售
71786P 欣銓凱基24售02,71786P,櫃認售
71787P 晶宏凱基24售03,71787P,櫃認售
71788P 威剛麥證25售01,71788P,櫃認售
71789P 信驊國票25售02,71789P,櫃認售
71790P 群聯國票25售02,71790P,櫃認售
71791P 元太康和25售02,71791P,櫃認售
71792P 元太元大24售18,71792P,櫃認售
71793P 創惟元大28售01,71793P,櫃認售
71794P 元太中信25售03,71794P,櫃認售
71795P 宜特凱基26售01,71795P,櫃認售
71796P 威剛群益24售02,71796P,櫃認售
71797P 胡連麥證24售01,71797P,櫃認售
71798P 元太國票25售03,71798P,櫃認售
71799P 德微國票25售01,71799P,櫃認售
71800P 世界元大24售03,71800P,櫃認售
71801P 台半元大24售05,71801P,櫃認售
71802P 昇達科元大24售04,71802P,櫃認售
71803P 德微元大24售03,71803P,櫃認售
71804P 環球晶元大24售04,71804P,櫃認售
71805P 德微元富24售01,71805P,櫃認售
71806P 同致元富24售01,71806P,櫃認售
71807P 元太凱基28售03,71807P,櫃認售
71808P 世界凱基24售02,71808P,櫃認售
71809P 昇達科凱基25售04,71809P,櫃認售
71810P 胡連凱基26售01,71810P,櫃認售
71811P 家登凱基25售01,71811P,櫃認售
71812P 鈊象凱基26售02,71812P,櫃認售
71813P 群聯凱基26售02,71813P,櫃認售
71814P 環球晶凱基26售02,71814P,櫃認售
71815P 穩懋凱基26售01,71815P,櫃認售
71816P 譜瑞凱基26售02,71816P,櫃認售
71817P 同致群益26售01,71817P,櫃認售
71818P 漢磊群益24售02,71818P,櫃認售
71819P 德微群益26售01,71819P,櫃認售
71820P 大樹元大24售01,71820P,櫃認售
71821P 元太元大24售19,71821P,櫃認售
71822P 欣銓元大24售02,71822P,櫃認售
71823P 穩懋元大24售06,71823P,櫃認售
71824P 家登國票25售02,71824P,櫃認售
71825P 精星國票25售01,71825P,櫃認售
71826P 凡甲凱基24售01,71826P,櫃認售
71827P 元太凱基26售05,71827P,櫃認售
71828P 頎邦凱基24售01,71828P,櫃認售
71829P 漢磊永豐24售03,71829P,櫃認售
71830P 宏捷科麥證24售01,71830P,櫃認售
71831P 元太國票25售04,71831P,櫃認售
71832P 精材國票25售01,71832P,櫃認售
71833P 德微國票25售03,71833P,櫃認售
71834P 譜瑞國票25售03,71834P,櫃認售
71835P 台半元大24售06,71835P,櫃認售
71836P 金居國票25售02,71836P,櫃認售
71837P 群聯國票25售03,71837P,櫃認售
71838P 穩懋國票25售02,71838P,櫃認售
71839P 鈺創統一24售04,71839P,櫃認售
71840P 信驊元富24售02,71840P,櫃認售
71841P 元太凱基28售04,71841P,櫃認售
71842P 合晶凱基25售02,71842P,櫃認售
71843P 胡連凱基24售01,71843P,櫃認售
71844P 譜瑞凱基24售05,71844P,櫃認售
71845P 信驊元大24售04,71845P,櫃認售
71846P 家登元大26售01,71846P,櫃認售
71847P 漢磊元大24售04,71847P,櫃認售
71848P 德微元大26售01,71848P,櫃認售
71849P 環球晶元大24售05,71849P,櫃認售
71850P 穩懋元大24售07,71850P,櫃認售
71851P 元太凱基25售13,71851P,櫃認售
71852P 閎康凱基25售01,71852P,櫃認售
71853P 德微凱基26售01,71853P,櫃認售
71854P 台康國票25售01,71854P,櫃認售
71855P 宜特國票25售01,71855P,櫃認售
71856P 信驊國票25售03,71856P,櫃認售
71857P 元太元大25售06,71857P,櫃認售
71858P 家登元大25售01,71858P,櫃認售
71859P 晶宏元大26售01,71859P,櫃認售
71860P 德微元大25售01,71860P,櫃認售
71861P 穩懋元大25售02,71861P,櫃認售
71862P 譜瑞元大25售01,71862P,櫃認售
71863P 美琪瑪凱基25售02,71863P,櫃認售
71864P 神準凱基25售01,71864P,櫃認售
71865P 穩懋凱基26售02,71865P,櫃認售
71866P 元太統一25售04,71866P,櫃認售
71867P 同致統一25售01,71867P,櫃認售
71868P 元太麥證25售02,71868P,櫃認售
71869P 穩懋麥證25售01,71869P,櫃認售
71870P 信驊康和25售02,71870P,櫃認售
71871P 穩懋康和25售01,71871P,櫃認售
71872P 信驊元大25售01,71872P,櫃認售
71873P 信驊元大25售02,71873P,櫃認售
71874P 胡連元大25售02,71874P,櫃認售
71875P 智擎元大25售02,71875P,櫃認售
71876P 威剛國票26售01,71876P,櫃認售
