Number,Name,Investment company,Date,File path,Recommend
9938,百和,元富,2019_01_17,/home/cosbi/桌面/financialData/gmailData/data/9938/9938_百和_2019-01-17_元富_9938百和20190117-報告.pdf,NULL
1591,駿吉-KY,中信投顧,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/1591/1591_駿吉-KY_2019-01-18_中信投顧_中信個股報告-20190118_1591駿吉.pdf,NULL
2330,台積電,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-18_元富_2330台積電20190118-報告.pdf,NULL
6147,頎邦,國票,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/6147/6147_頎邦_2019-01-18_國票_國票6147頎邦01182019.pdf,NULL
2330,台積電,國票,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-18_國票_國票2330台積電01182019.pdf,NULL
4968,立積,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/4968/4968_立積_2019-01-18_元富_立積(4968)-20190118-速報.pdf,NULL
6147,頎邦,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/6147/6147_頎邦_2019-01-18_元富_頎邦(6147)-20190118-速報.pdf,NULL
4766,南寶,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/4766/4766_南寶_2019-01-18_元富_南寶(4766)-20190118-速報.pdf,NULL
8341,日友,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/8341/8341_日友_2019-01-18_元富_日友(8341)-20190118-速報.pdf,NULL
1477,聚陽,國票,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/1477/1477_聚陽_2019-01-18_國票_國票1477聚陽01182019.pdf,NULL
1455,集盛,中信投顧,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/1455/1455_集盛_2019-01-18_中信投顧_中信個股報告-20190118_1455集盛.pdf,NULL
9951,皇田,國票,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-01-18_國票_國票9951皇田01182019.pdf,NULL
1527,鑽全,中信投顧,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/1527/1527_鑽全_2019-01-18_中信投顧_中信個股報告-20190118_1527鑽全.pdf,NULL
2330,台積電,中信投顧,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-18_中信投顧_中信個股報告-20190118_2330台積電.pdf,NULL
6425,易發,第一金,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/6425/6425_易發_2019-01-18_第一金_易發(6425)-區間操作.pdf,NULL
4190,佐登-KY,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/4190/4190_佐登-KY_2019-01-18_元富_4190佐登-KY20190118-報告.pdf,NULL
6166,凌華,元富,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/6166/6166_凌華_2019-01-18_元富_6166凌華20190118-報告.pdf,NULL
2330,台積電,第一金,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-18_第一金_台積電(2330)-中立.pdf,NULL
2330,台積電,康和,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-18_康和_康和投顧-2330台積電-20190118.pdf,NULL
3008,大立光,NULL,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/3008/3008_大立光_2019-01-18__Concord Taiwan：Largan Precision (3008 TT)-20190111.pdf,NULL
4735,豪展,NULL,2019_01_18,/home/cosbi/桌面/financialData/gmailData/data/4735/4735_豪展_2019-01-18__4735 TT 20190118.pdf,NULL
6558,興能高,NULL,2019_01_19,/home/cosbi/桌面/financialData/gmailData/data/6558/6558_興能高_2019-01-19__6558 TT 20190119.pdf,NULL
8341,日友,元富,2019_01_19,/home/cosbi/桌面/financialData/gmailData/data/8341/8341_日友_2019-01-19_元富_8341日友20190119-報告.pdf,NULL
8341,日友,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/8341/8341_日友_2019-01-21_元富_8341日友20190119-報告.pdf,NULL
6456,GIS-KY,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/6456/6456_GIS-KY_2019-01-21_元富_GIS-KY(6456)-20190121-速報.pdf,NULL
2059,川湖,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/2059/2059_川湖_2019-01-21_元富_川湖(2059)-20190121-速報.pdf,NULL
1231,聯華食,國票,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/1231/1231_聯華食_2019-01-21_國票_國票1231聯華食01212019.pdf,NULL
1477,聚陽,中信投顧,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/1477/1477_聚陽_2019-01-21_中信投顧_中信個股報告-20190121_1477聚陽.pdf,NULL
2356,英業達,中信投顧,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/2356/2356_英業達_2019-01-21_中信投顧_中信個股報告-20190121_2356英業達.pdf,NULL
4180,安成藥,中信投顧,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/4180/4180_安成藥_2019-01-21_中信投顧_中信個股報告-20190121_4180安成藥.pdf,NULL
4551,智伸科,中信投顧,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-21_中信投顧_中信個股報告-20190121_4551智伸科.pdf,NULL
4557,永新-KY,第一金,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/4557/4557_永新-KY_2019-01-21_第一金_永新KY(4557)-買進.pdf,NULL
3540,曜越,第一金,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/3540/3540_曜越_2019-01-21_第一金_曜越(3540)買進.pdf,NULL
4551,智伸科,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-21_元富_智伸科(4551)-20190121-速報.pdf,NULL
6147,頎邦,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/6147/6147_頎邦_2019-01-21_元富_6147頎邦20190121-報告.pdf,NULL
3558,神準,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/3558/3558_神準_2019-01-21_元富_3558神準20190121-報告.pdf,NULL
6456,GIS-KY,元富,2019_01_21,/home/cosbi/桌面/financialData/gmailData/data/6456/6456_GIS-KY_2019-01-21_元富_6456GIS-KY20190121-報告.pdf,NULL
3042,晶技,中信投顧,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/3042/3042_晶技_2019-01-22_中信投顧_中信個股報告-20190122_3042晶技.pdf,NULL
8349,恒耀,中信投顧,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/8349/8349_恒耀_2019-01-22_中信投顧_中信個股報告-20190122_8349恒耀.pdf,NULL
4927,泰鼎-KY,國票,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/4927/4927_泰鼎-KY_2019-01-22_國票_國票4927泰鼎-K01222019.pdf,NULL
9951,皇田,中信投顧,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-01-22_中信投顧_中信個股報告-20190122_9951皇田.pdf,NULL
1589,永冠-KY,國票,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/1589/1589_永冠-KY_2019-01-22_國票_國票1589永冠-KY01222019.pdf,NULL
4551,智伸科,國票,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-22_國票_國票4551智伸科01222019.pdf,NULL
6205,詮欣,中信投顧,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/6205/6205_詮欣_2019-01-22_中信投顧_中信個股報告-20190122_6205詮欣.pdf,NULL
2059,川湖,元富,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/2059/2059_川湖_2019-01-22_元富_2059川湖20190122-報告.pdf,NULL
4551,智伸科,元富,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-22_元富_4551智伸科20190122-報告.pdf,NULL
4766,南寶,元富,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/4766/4766_南寶_2019-01-22_元富_4766南寶20190122-報告.pdf,NULL
2330,台積電,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-22_富邦台灣_2330_台積電_snapshot_c_011719.pdf,NULL
4938,和碩,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/4938/4938_和碩_2019-01-22_富邦台灣_4938_和碩_snapshot_c_012119.pdf,NULL
4766,南寶,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/4766/4766_南寶_2019-01-22_富邦台灣_4766_南寶_snapshot_c_012119.pdf,NULL
6176,瑞儀,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/6176/6176_瑞儀_2019-01-22_富邦台灣_6176_瑞儀_snapshot_c_011719.pdf,NULL
3037,欣興,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/3037/3037_欣興_2019-01-22_富邦台灣_3037_欣興_snapshot_c_012219.pdf,NULL
6182,合晶,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/6182/6182_合晶_2019-01-22_富邦台灣_6182_合晶_snapshot_c_012119.pdf,NULL
9951,皇田,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/9951/9951_皇田_2019-01-22_富邦台灣_9951_皇田_snapshot_c_012119.pdf,NULL
8406,金可-KY,富邦台灣,2019_01_22,/home/cosbi/桌面/financialData/gmailData/data/8406/8406_金可-KY_2019-01-22_富邦台灣_8406_金可_snapshot_c_012119.pdf,NULL
6643,M31,中信投顧,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/6643/6643_M31_2019-01-23_中信投顧_中信個股報告-20190123_6643M31.pdf,NULL
5289,宜鼎,中信投顧,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/5289/5289_宜鼎_2019-01-23_中信投顧_中信個股報告-20190123_5289宜鼎.pdf,NULL
2301,光寶科,中信投顧,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2019-01-23_中信投顧_中信個股報告-20190123_2301光寶科.pdf,NULL
4766,南寶,中信投顧,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/4766/4766_南寶_2019-01-23_中信投顧_中信個股報告-20190123_4766南寶.pdf,NULL
8404,百和興業-KY,中信投顧,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/8404/8404_百和興業-KY_2019-01-23_中信投顧_中信個股報告-20190123_8404百和-KY.pdf,NULL
9938,百和,NULL,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/9938/9938_百和_2019-01-23__9938 TT 20190122.pdf,NULL
1560,中砂,元富,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/1560/1560_中砂_2019-01-23_元富_中砂(1560)-20190123-速報.pdf,NULL
3548,兆利,元富,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/3548/3548_兆利_2019-01-23_元富_兆利(3548)-20190123-速報.pdf,NULL
1736,喬山,元富,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/1736/1736_喬山_2019-01-23_元富_喬山(1736)-20190123-速報.pdf,NULL
4551,智伸科,第一金,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-23_第一金_智伸科(4551)-區間.pdf,NULL
6196,帆宣,第一金,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/6196/6196_帆宣_2019-01-23_第一金_帆宣(6196)-區間.pdf,NULL
3558,神準,NULL,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/3558/3558_神準_2019-01-23__3558 TT 20190123.pdf,NULL
3548,兆利,元富,2019_01_23,/home/cosbi/桌面/financialData/gmailData/data/3548/3548_兆利_2019-01-23_元富_3548兆利20190123-報告.pdf,NULL
9914,美利達,富邦台灣,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/9914/9914_美利達_2019-01-24_富邦台灣_9914_美利達_snapshot_c_012219.pdf,NULL
2355,敬鵬,中信投顧,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/2355/2355_敬鵬_2019-01-24_中信投顧_中信個股報告-20190124_2355敬鵬.pdf,NULL
8210,勤誠,中信投顧,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/8210/8210_勤誠_2019-01-24_中信投顧_中信個股報告-20190124_8210勤誠.pdf,NULL
3338,泰碩,中信投顧,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/3338/3338_泰碩_2019-01-24_中信投顧_中信個股報告-20190124_3338泰碩.pdf,NULL
6581,鋼聯,元富,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/6581/6581_鋼聯_2019-01-24_元富_鋼聯(6581)-20190124-速報.pdf,NULL
6166,凌華,NULL,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/6166/6166_凌華_2019-01-24__6166 TT 20190123.pdf,NULL
6192,巨路,富邦台灣,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/6192/6192_巨路_2019-01-24_富邦台灣_6192_巨路_snapshot_c_012419.pdf,NULL
8341,日友,NULL,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/8341/8341_日友_2019-01-24__8341 TT 20190124.pdf,NULL
8215,明基材,元富,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/8215/8215_明基材_2019-01-24_元富_8215明基材20190124-報告.pdf,NULL
2330,台積電,NULL,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/2330/2330_台積電_2019-01-24__Concord Taiwan：TSMC (2330 TT)-20190124.pdf,NULL
8215,明基材,元富,2019_01_24,/home/cosbi/桌面/financialData/gmailData/data/8215/8215_明基材_2019-01-24_元富_明基材(8215)-20190124-速報.pdf,NULL
6285,啟碁,國票,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6285/6285_啟碁_2019-01-25_國票_國票6285啟碁01252019.pdf,NULL
2337,旺宏,國票,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/2337/2337_旺宏_2019-01-25_國票_國票2337旺宏01252019.pdf,NULL
6442,光聖,元富,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6442/6442_光聖_2019-01-25_元富_光聖(6442)-20190125-速報.pdf,NULL
2337,旺宏,第一金,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/2337/2337_旺宏_2019-01-25_第一金_旺宏電子(2337)-中立.pdf,NULL
5522,遠雄,第一金,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/5522/5522_遠雄_2019-01-25_第一金_遠雄(5522)-區間操作.pdf,NULL
6279,胡連,第一金,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6279/6279_胡連_2019-01-25_第一金_胡連(6279)-中立.pdf,NULL
6290,良維,元富,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6290/6290_良維_2019-01-25_元富_6290良維20190125-報告.pdf,NULL
4105,東洋,元富,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/4105/4105_東洋_2019-01-25_元富_東洋(4105)-20190125-速報.pdf,NULL
6290,良維,元富,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6290/6290_良維_2019-01-25_元富_良維(6290)-20190125-速報.pdf,NULL
6581,鋼聯,元富,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6581/6581_鋼聯_2019-01-25_元富_6581鋼聯20190125-報告.pdf,NULL
6442,光聖,元富,2019_01_25,/home/cosbi/桌面/financialData/gmailData/data/6442/6442_光聖_2019-01-25_元富_6442光聖20190125-報告.pdf,NULL
1314,中石化,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/1314/1314_中石化_2019-01-26_富邦台灣_1314_中石化_snapshot_c_011719.pdf,NULL
4541,晟田,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/4541/4541_晟田_2019-01-26_富邦台灣_4541_晟田_snapshot_c_011819.pdf,NULL
2301,光寶科,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2019-01-26_富邦台灣_2301_光寶科_snapshot_c_011619.pdf,NULL
8404,百和興業-KY,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/8404/8404_百和興業-KY_2019-01-26_富邦台灣_8404_百和-KY_snapshot_c_011619.pdf,NULL
2408,南亞科,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/2408/2408_南亞科_2019-01-26_富邦台灣_2408_南亞科_snapshot_0116_2019.pdf,NULL
2385,群光,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/2385/2385_群光_2019-01-26_富邦台灣_2385_群光_snapshot_c_011719.pdf,NULL
5483,中美晶,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/5483/5483_中美晶_2019-01-26_富邦台灣_5483_中美晶_snapshot_c_011719.pdf,NULL
8104,錸寶科技,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/8104/8104_錸寶科技_2019-01-26_富邦台灣_8104_錸寶 _snapshot_c_011719.pdf,NULL
3008,大立光,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/3008/3008_大立光_2019-01-26_富邦台灣_3008_大立光_In-depth_011519.pdf,NULL
4126,太醫,富邦台灣,2019_01_26,/home/cosbi/桌面/financialData/gmailData/data/4126/4126_太醫_2019-01-26_富邦台灣_4126_太醫_snapshot_c_011719.pdf,NULL
6192,巨路,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/6192/6192_巨路_2019-01-27_富邦台灣_6192_巨路_snapshot_c_012419.pdf,NULL
2886,兆豐金,兆豐,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/2886/2886_兆豐金_2019-01-27_兆豐_2886_兆豐金_snapshot_c_012319.pdf,NULL
5264,鎧勝-KY,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/5264/5264_鎧勝-KY_2019-01-27_富邦台灣_5264_鎧勝_snapshot_c_012419.pdf,NULL
3042,晶技,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/3042/3042_晶技_2019-01-27_富邦台灣_3042_晶技_snapshot_c_012319.pdf,NULL
4735,豪展,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/4735/4735_豪展_2019-01-27_富邦台灣_4735_豪展_snapshot_c_012519.pdf,NULL
1477,聚陽,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/1477/1477_聚陽_2019-01-27_富邦台灣_1477_聚陽_snapshot_c_012519.pdf,NULL
2228,劍麟,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/2228/2228_劍麟_2019-01-27_富邦台灣_2228_劍麟_snapshot_c_012519.pdf,NULL
8454,富邦媒,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/8454/8454_富邦媒_2019-01-27_富邦台灣_8454_富邦媒體科技_snapshot_c_012219.pdf,NULL
4551,智伸科,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-27_富邦台灣_4551_智伸科_snapshot_c_012319.pdf,NULL
2337,旺宏,富邦台灣,2019_01_27,/home/cosbi/桌面/financialData/gmailData/data/2337/2337_旺宏_2019-01-27_富邦台灣_2337_旺宏_snapshot_c_012519.pdf,NULL
4551,智伸科,NULL,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2019-01-28__4551 TT 20190125.pdf,NULL
4766,南寶,NULL,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/4766/4766_南寶_2019-01-28__4766 TT 20190125.pdf,NULL
5425,台半,國票,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/5425/5425_台半_2019-01-28_國票_國票5425台半01282019.pdf,NULL
4129,聯合,元富,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/4129/4129_聯合_2019-01-28_元富_聯合(4129)-20190128-速報.pdf,NULL
6609,瀧澤科,中信投顧,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/6609/6609_瀧澤科_2019-01-28_中信投顧_中信個股報告-20190128_6609瀧澤科.pdf,NULL
1530,亞崴,中信投顧,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/1530/1530_亞崴_2019-01-28_中信投顧_中信個股報告-20190128_1530亞崴.pdf,NULL
4953,緯軟,國票,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/4953/4953_緯軟_2019-01-28_國票_國票4953緯軟01282019.pdf,NULL
6488,環球晶,國票,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/6488/6488_環球晶_2019-01-28_國票_國票6488環球晶01282019.pdf,NULL
3504,揚明光,國票,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/3504/3504_揚明光_2019-01-28_國票_國票3504揚明光01282019.pdf,NULL
1589,永冠-KY,國票,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/1589/1589_永冠-KY_2019-01-28_國票_國票1589永冠-KY01282019.pdf,NULL
2059,川湖,NULL,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/2059/2059_川湖_2019-01-28__2059 TT 20190128.pdf,NULL
8215,明基材,NULL,2019_01_28,/home/cosbi/桌面/financialData/gmailData/data/8215/8215_明基材_2019-01-28__8215 TT 20190128.pdf,NULL
5264,鎧勝-KY,中信投顧,2019_01_29,/home/cosbi/桌面/financialData/gmailData/data/5264/5264_鎧勝-KY_2019-01-29_中信投顧_中信個股報告-20190129_5264鎧勝-KY.pdf,NULL
